student_id,aspiration,skill,required_level,current_level
S0439,Lawyer,Research,80,61
S0439,Lawyer,Technical Skills,76,42
S0439,Lawyer,Creativity,69,62
S0439,Lawyer,Communication,92,61
S0439,Doctor,Creativity,81,61
S0439,Doctor,Coding,92,58
S0439,Doctor,Communication,91,61
S0439,Doctor,Critical Thinking,77,75
S0439,Doctor,Teamwork,82,79
S0439,Engineer,Creativity,79,55
S0439,Engineer,Teamwork,83,80
S0439,Engineer,Technical Skills,94,68
S0439,Engineer,Critical Thinking,80,54
S0439,Engineer,Coding,99,63
S0439,Artist,Leadership,78,48
S0439,Artist,Creativity,91,86
S0439,Artist,Research,74,55
S0439,Artist,Empathy,65,55
S0439,Artist,Communication,81,66
S0440,Engineer,Coding,61,34
S0440,Engineer,Creativity,83,54
S0440,Engineer,Problem Solving,68,29
S0440,Engineer,Leadership,99,71
S0440,Engineer,Critical Thinking,86,62
S0440,Pilot,Technical Skills,86,55
S0440,Pilot,Leadership,100,97
S0440,Pilot,Communication,75,37
S0440,Pilot,Empathy,74,61
S0440,Pilot,Critical Thinking,84,56
S0440,Artist,Research,62,27
S0440,Artist,Empathy,76,64
S0440,Artist,Problem Solving,97,67
S0440,Artist,Communication,67,60
S0440,Artist,Critical Thinking,93,82
S0440,Teacher,Critical Thinking,62,23
S0440,Teacher,Empathy,75,54
S0440,Teacher,Creativity,92,81
S0440,Teacher,Technical Skills,90,83
S0440,Teacher,Communication,91,79
S0440,Scientist,Communication,60,33
S0440,Scientist,Critical Thinking,85,60
S0440,Scientist,Creativity,78,51
S0440,Scientist,Coding,83,77
S0440,Scientist,Technical Skills,92,75
S0441,Artist,Research,99,70
S0441,Artist,Coding,93,58
S0441,Artist,Empathy,92,73
S0441,Artist,Technical Skills,82,50
S0441,Artist,Leadership,100,69
S0441,Pilot,Empathy,90,85
S0441,Pilot,Technical Skills,66,48
S0441,Pilot,Research,98,93
S0441,Pilot,Coding,89,51
S0441,Pilot,Problem Solving,78,52
S0441,Writer,Teamwork,71,57
S0441,Writer,Critical Thinking,100,64
S0441,Writer,Leadership,82,76
S0441,Writer,Problem Solving,61,27
S0441,Writer,Technical Skills,73,65
S0441,Entrepreneur,Research,87,53
S0441,Entrepreneur,Coding,98,62
S0441,Entrepreneur,Leadership,93,74
S0441,Entrepreneur,Creativity,69,68
S0441,Entrepreneur,Problem Solving,61,47
S0441,Doctor,Communication,74,71
S0441,Doctor,Leadership,80,72
S0441,Doctor,Technical Skills,76,70
S0441,Doctor,Critical Thinking,66,49
S0441,Doctor,Research,70,68
S0442,Entrepreneur,Research,74,61
S0442,Entrepreneur,Leadership,81,70
S0442,Entrepreneur,Technical Skills,96,78
S0442,Entrepreneur,Coding,98,75
S0442,Entrepreneur,Critical Thinking,90,63
S0442,Teacher,Critical Thinking,64,63
S0442,Teacher,Creativity,94,77
S0442,Teacher,Leadership,100,64
S0442,Teacher,Research,70,33
S0442,Teacher,Technical Skills,90,87
S0442,Writer,Problem Solving,94,66
S0442,Writer,Technical Skills,85,81
S0442,Writer,Creativity,69,33
S0442,Writer,Empathy,88,62
S0442,Writer,Research,91,67
S0442,Data Scientist,Communication,100,80
S0442,Data Scientist,Teamwork,85,81
S0442,Data Scientist,Creativity,77,63
S0442,Data Scientist,Empathy,67,45
S0442,Data Scientist,Leadership,72,40
S0442,Engineer,Creativity,71,68
S0442,Engineer,Problem Solving,62,29
S0442,Engineer,Technical Skills,81,45
S0442,Engineer,Teamwork,62,43
S0442,Engineer,Critical Thinking,63,62
S0443,Artist,Communication,62,49
S0443,Artist,Problem Solving,85,69
S0443,Artist,Teamwork,71,56
S0443,Artist,Technical Skills,91,76
S0443,Artist,Creativity,73,69
S0443,Entrepreneur,Creativity,78,38
S0443,Entrepreneur,Problem Solving,88,81
S0443,Entrepreneur,Communication,92,56
S0443,Entrepreneur,Research,90,65
S0443,Entrepreneur,Critical Thinking,70,66
S0443,Pilot,Research,99,88
S0443,Pilot,Empathy,66,64
S0443,Pilot,Problem Solving,66,35
S0443,Pilot,Technical Skills,68,37
S0443,Pilot,Teamwork,77,43
S0443,Lawyer,Communication,81,80
S0443,Lawyer,Teamwork,91,55
S0443,Lawyer,Technical Skills,86,71
S0443,Lawyer,Critical Thinking,65,51
S0443,Lawyer,Creativity,69,52
S0443,Writer,Critical Thinking,99,73
S0443,Writer,Problem Solving,100,80
S0443,Writer,Leadership,65,26
S0443,Writer,Research,85,60
S0443,Writer,Empathy,70,40
S0444,Teacher,Teamwork,87,67
S0444,Teacher,Problem Solving,94,67
S0444,Teacher,Technical Skills,92,65
S0444,Teacher,Creativity,70,57
S0444,Teacher,Critical Thinking,88,56
S0444,Engineer,Technical Skills,89,82
S0444,Engineer,Research,71,67
S0444,Engineer,Coding,96,59
S0444,Engineer,Critical Thinking,96,84
S0444,Engineer,Empathy,98,93
S0444,Entrepreneur,Research,91,51
S0444,Entrepreneur,Leadership,60,60
S0444,Entrepreneur,Empathy,68,58
S0444,Entrepreneur,Critical Thinking,88,52
S0444,Entrepreneur,Technical Skills,87,77
S0444,Artist,Problem Solving,92,74
S0444,Artist,Empathy,72,72
S0444,Artist,Technical Skills,60,46
S0444,Artist,Teamwork,98,64
S0444,Artist,Creativity,91,59
S0444,Scientist,Critical Thinking,96,77
S0444,Scientist,Leadership,98,93
S0444,Scientist,Problem Solving,94,68
S0444,Scientist,Creativity,94,75
S0444,Scientist,Communication,98,66
S0445,Pilot,Research,60,47
S0445,Pilot,Problem Solving,97,88
S0445,Pilot,Creativity,70,46
S0445,Pilot,Technical Skills,95,70
S0445,Pilot,Teamwork,92,62
S0445,Writer,Critical Thinking,91,57
S0445,Writer,Creativity,83,65
S0445,Writer,Research,80,50
S0445,Writer,Communication,84,64
S0445,Writer,Leadership,73,73
S0445,Artist,Empathy,78,65
S0445,Artist,Communication,61,29
S0445,Artist,Problem Solving,67,53
S0445,Artist,Technical Skills,68,59
S0445,Artist,Creativity,71,49
S0445,Engineer,Research,68,58
S0445,Engineer,Technical Skills,86,61
S0445,Engineer,Critical Thinking,79,64
S0445,Engineer,Communication,83,83
S0445,Engineer,Empathy,96,79
S0445,Scientist,Technical Skills,78,42
S0445,Scientist,Empathy,69,42
S0445,Scientist,Research,87,76
S0445,Scientist,Teamwork,69,53
S0445,Scientist,Critical Thinking,91,63
S0446,Writer,Leadership,92,89
S0446,Writer,Critical Thinking,90,86
S0446,Writer,Creativity,63,60
S0446,Writer,Problem Solving,69,53
S0446,Writer,Teamwork,80,47
S0446,Pilot,Coding,89,52
S0446,Pilot,Leadership,75,37
S0446,Pilot,Problem Solving,98,74
S0446,Pilot,Critical Thinking,99,69
S0446,Pilot,Technical Skills,98,83
S0446,Engineer,Creativity,72,39
S0446,Engineer,Empathy,88,61
S0446,Engineer,Coding,95,63
S0446,Engineer,Problem Solving,73,38
S0446,Engineer,Teamwork,85,52
S0446,Scientist,Empathy,67,39
S0446,Scientist,Coding,73,38
S0446,Scientist,Communication,87,53
S0446,Scientist,Research,66,42
S0446,Scientist,Problem Solving,82,71
S0446,Entrepreneur,Communication,100,62
S0446,Entrepreneur,Creativity,100,61
S0446,Entrepreneur,Technical Skills,75,45
S0446,Entrepreneur,Critical Thinking,94,63
S0446,Entrepreneur,Coding,74,34
S0447,Teacher,Technical Skills,93,92
S0447,Teacher,Communication,84,51
S0447,Teacher,Teamwork,76,38
S0447,Teacher,Problem Solving,85,84
S0447,Teacher,Leadership,72,59
S0447,Artist,Problem Solving,85,56
S0447,Artist,Communication,69,60
S0447,Artist,Technical Skills,86,46
S0447,Artist,Critical Thinking,87,76
S0447,Artist,Empathy,94,89
S0447,Engineer,Critical Thinking,88,54
S0447,Engineer,Research,86,58
S0447,Engineer,Leadership,74,36
S0447,Engineer,Creativity,90,86
S0447,Engineer,Coding,94,90
S0447,Lawyer,Empathy,88,72
S0447,Lawyer,Critical Thinking,87,55
S0447,Lawyer,Technical Skills,96,60
S0447,Lawyer,Research,74,61
S0447,Lawyer,Problem Solving,62,39
S0447,Data Scientist,Creativity,87,77
S0447,Data Scientist,Research,76,68
S0447,Data Scientist,Problem Solving,84,77
S0447,Data Scientist,Critical Thinking,63,48
S0447,Data Scientist,Technical Skills,75,66
S0448,Teacher,Problem Solving,84,62
S0448,Teacher,Coding,66,33
S0448,Teacher,Research,94,77
S0448,Teacher,Creativity,98,91
S0448,Teacher,Teamwork,99,65
S0448,Artist,Leadership,97,78
S0448,Artist,Empathy,61,36
S0448,Artist,Teamwork,75,52
S0448,Artist,Research,90,79
S0448,Artist,Coding,76,47
S0448,Engineer,Leadership,85,52
S0448,Engineer,Creativity,80,78
S0448,Engineer,Technical Skills,60,31
S0448,Engineer,Coding,68,33
S0448,Engineer,Teamwork,79,65
S0448,Writer,Coding,99,62
S0448,Writer,Technical Skills,92,65
S0448,Writer,Critical Thinking,87,51
S0448,Writer,Research,70,53
S0448,Writer,Problem Solving,80,79
S0448,Doctor,Technical Skills,79,47
S0448,Doctor,Teamwork,89,75
S0448,Doctor,Problem Solving,82,44
S0448,Doctor,Research,91,68
S0448,Doctor,Critical Thinking,77,63
S0449,Writer,Problem Solving,99,63
S0449,Writer,Technical Skills,85,79
S0449,Writer,Creativity,63,32
S0449,Writer,Research,91,55
S0449,Writer,Communication,98,58
S0449,Engineer,Research,69,42
S0449,Engineer,Empathy,79,55
S0449,Engineer,Communication,65,45
S0449,Engineer,Teamwork,75,60
S0449,Engineer,Leadership,62,62
S0449,Lawyer,Communication,83,80
S0449,Lawyer,Research,90,64
S0449,Lawyer,Critical Thinking,99,69
S0449,Lawyer,Teamwork,87,51
S0449,Lawyer,Creativity,75,41
S0449,Scientist,Critical Thinking,75,40
S0449,Scientist,Technical Skills,84,46
S0449,Scientist,Teamwork,60,53
S0449,Scientist,Communication,87,54
S0449,Scientist,Leadership,64,55
S0449,Entrepreneur,Critical Thinking,63,62
S0449,Entrepreneur,Research,85,46
S0449,Entrepreneur,Technical Skills,99,94
S0449,Entrepreneur,Leadership,82,59
S0449,Entrepreneur,Empathy,93,71
S0450,Scientist,Empathy,76,60
S0450,Scientist,Creativity,80,58
S0450,Scientist,Communication,87,66
S0450,Scientist,Leadership,71,58
S0450,Scientist,Teamwork,71,63
S0450,Lawyer,Teamwork,72,33
S0450,Lawyer,Problem Solving,96,60
S0450,Lawyer,Coding,83,78
S0450,Lawyer,Communication,88,63
S0450,Lawyer,Critical Thinking,96,58
S0450,Data Scientist,Creativity,65,45
S0450,Data Scientist,Empathy,87,50
S0450,Data Scientist,Critical Thinking,80,43
S0450,Data Scientist,Teamwork,62,32
S0450,Data Scientist,Problem Solving,60,38
S0450,Doctor,Leadership,73,47
S0450,Doctor,Technical Skills,67,63
S0450,Doctor,Teamwork,68,35
S0450,Doctor,Critical Thinking,91,73
S0450,Doctor,Creativity,62,30
S0450,Writer,Teamwork,61,37
S0450,Writer,Empathy,96,58
S0450,Writer,Research,74,41
S0450,Writer,Leadership,69,65
S0450,Writer,Coding,77,57
S0451,Doctor,Communication,97,59
S0451,Doctor,Coding,97,61
S0451,Doctor,Research,85,77
S0451,Doctor,Leadership,92,56
S0451,Doctor,Problem Solving,75,75
S0451,Lawyer,Communication,69,65
S0451,Lawyer,Coding,92,70
S0451,Lawyer,Problem Solving,63,43
S0451,Lawyer,Critical Thinking,84,81
S0451,Lawyer,Empathy,95,83
S0451,Pilot,Teamwork,63,47
S0451,Pilot,Empathy,94,72
S0451,Pilot,Communication,93,57
S0451,Pilot,Technical Skills,86,66
S0451,Pilot,Creativity,76,37
S0451,Entrepreneur,Coding,98,83
S0451,Entrepreneur,Teamwork,94,67
S0451,Entrepreneur,Problem Solving,82,63
S0451,Entrepreneur,Communication,89,85
S0451,Entrepreneur,Critical Thinking,99,88
S0451,Engineer,Research,89,70
S0451,Engineer,Critical Thinking,93,63
S0451,Engineer,Technical Skills,62,41
S0451,Engineer,Communication,85,61
S0451,Engineer,Problem Solving,69,55
S0452,Data Scientist,Critical Thinking,97,78
S0452,Data Scientist,Empathy,77,37
S0452,Data Scientist,Technical Skills,85,79
S0452,Data Scientist,Creativity,83,83
S0452,Data Scientist,Coding,66,58
S0452,Doctor,Creativity,100,77
S0452,Doctor,Technical Skills,84,57
S0452,Doctor,Critical Thinking,63,40
S0452,Doctor,Empathy,61,39
S0452,Doctor,Leadership,99,98
S0452,Engineer,Coding,87,66
S0452,Engineer,Technical Skills,91,57
S0452,Engineer,Empathy,96,83
S0452,Engineer,Research,90,54
S0452,Engineer,Creativity,75,38
S0452,Teacher,Teamwork,89,80
S0452,Teacher,Problem Solving,96,59
S0452,Teacher,Research,62,50
S0452,Teacher,Communication,80,71
S0452,Teacher,Empathy,65,29
S0452,Artist,Leadership,89,62
S0452,Artist,Critical Thinking,77,46
S0452,Artist,Teamwork,64,45
S0452,Artist,Coding,71,55
S0452,Artist,Research,74,64
S0453,Scientist,Teamwork,97,94
S0453,Scientist,Empathy,68,41
S0453,Scientist,Coding,86,78
S0453,Scientist,Leadership,75,44
S0453,Scientist,Technical Skills,88,76
S0453,Engineer,Coding,60,21
S0453,Engineer,Teamwork,94,79
S0453,Engineer,Creativity,66,50
S0453,Engineer,Leadership,83,73
S0453,Engineer,Empathy,75,44
S0453,Pilot,Coding,73,61
S0453,Pilot,Critical Thinking,71,39
S0453,Pilot,Creativity,88,72
S0453,Pilot,Communication,100,91
S0453,Pilot,Research,83,57
S0453,Teacher,Technical Skills,62,41
S0453,Teacher,Leadership,95,93
S0453,Teacher,Coding,62,59
S0453,Teacher,Creativity,83,48
S0453,Teacher,Problem Solving,96,74
S0453,Entrepreneur,Creativity,83,80
S0453,Entrepreneur,Coding,65,45
S0453,Entrepreneur,Teamwork,77,63
S0453,Entrepreneur,Communication,94,73
S0453,Entrepreneur,Empathy,89,55
S0454,Teacher,Teamwork,99,82
S0454,Teacher,Coding,99,93
S0454,Teacher,Critical Thinking,78,45
S0454,Teacher,Creativity,93,86
S0454,Teacher,Leadership,82,42
S0454,Pilot,Teamwork,65,27
S0454,Pilot,Problem Solving,98,77
S0454,Pilot,Coding,76,69
S0454,Pilot,Creativity,89,84
S0454,Pilot,Leadership,62,62
S0454,Lawyer,Leadership,85,60
S0454,Lawyer,Technical Skills,87,53
S0454,Lawyer,Empathy,95,72
S0454,Lawyer,Research,78,58
S0454,Lawyer,Teamwork,81,66
S0454,Entrepreneur,Leadership,87,60
S0454,Entrepreneur,Creativity,83,45
S0454,Entrepreneur,Research,99,77
S0454,Entrepreneur,Empathy,99,61
S0454,Entrepreneur,Coding,62,52
S0454,Scientist,Creativity,74,39
S0454,Scientist,Problem Solving,66,39
S0454,Scientist,Coding,71,60
S0454,Scientist,Leadership,84,57
S0454,Scientist,Teamwork,77,45
S0455,Writer,Problem Solving,84,74
S0455,Writer,Teamwork,95,62
S0455,Writer,Leadership,74,49
S0455,Writer,Critical Thinking,73,52
S0455,Writer,Communication,94,91
S0455,Teacher,Technical Skills,83,78
S0455,Teacher,Creativity,100,88
S0455,Teacher,Coding,64,52
S0455,Teacher,Critical Thinking,82,55
S0455,Teacher,Empathy,67,61
S0455,Pilot,Research,78,48
S0455,Pilot,Critical Thinking,72,53
S0455,Pilot,Communication,79,50
S0455,Pilot,Creativity,96,84
S0455,Pilot,Problem Solving,88,78
S0455,Doctor,Communication,64,25
S0455,Doctor,Creativity,86,51
S0455,Doctor,Teamwork,70,60
S0455,Doctor,Coding,82,49
S0455,Doctor,Leadership,94,73
S0455,Lawyer,Coding,100,80
S0455,Lawyer,Problem Solving,91,72
S0455,Lawyer,Creativity,60,27
S0455,Lawyer,Critical Thinking,88,69
S0455,Lawyer,Teamwork,88,71
S0456,Data Scientist,Critical Thinking,69,33
S0456,Data Scientist,Research,100,74
S0456,Data Scientist,Creativity,66,35
S0456,Data Scientist,Problem Solving,82,56
S0456,Data Scientist,Coding,81,53
S0456,Engineer,Research,75,57
S0456,Engineer,Critical Thinking,76,67
S0456,Engineer,Leadership,81,74
S0456,Engineer,Coding,65,33
S0456,Engineer,Problem Solving,62,24
S0456,Lawyer,Technical Skills,97,89
S0456,Lawyer,Problem Solving,78,72
S0456,Lawyer,Empathy,83,75
S0456,Lawyer,Communication,92,65
S0456,Lawyer,Critical Thinking,75,56
S0456,Scientist,Coding,65,37
S0456,Scientist,Problem Solving,63,39
S0456,Scientist,Critical Thinking,76,38
S0456,Scientist,Research,67,48
S0456,Scientist,Creativity,79,59
S0456,Doctor,Creativity,71,70
S0456,Doctor,Empathy,66,43
S0456,Doctor,Research,84,45
S0456,Doctor,Technical Skills,66,49
S0456,Doctor,Communication,87,81
S0457,Entrepreneur,Leadership,74,62
S0457,Entrepreneur,Problem Solving,90,63
S0457,Entrepreneur,Teamwork,93,76
S0457,Entrepreneur,Communication,60,21
S0457,Entrepreneur,Creativity,65,53
S0457,Writer,Problem Solving,60,21
S0457,Writer,Teamwork,60,29
S0457,Writer,Research,67,31
S0457,Writer,Empathy,83,53
S0457,Writer,Critical Thinking,66,47
S0457,Teacher,Technical Skills,66,49
S0457,Teacher,Teamwork,97,75
S0457,Teacher,Problem Solving,80,46
S0457,Teacher,Research,72,38
S0457,Teacher,Communication,91,78
S0457,Lawyer,Leadership,71,33
S0457,Lawyer,Coding,85,58
S0457,Lawyer,Critical Thinking,64,31
S0457,Lawyer,Empathy,63,29
S0457,Lawyer,Creativity,76,61
S0457,Scientist,Coding,79,46
S0457,Scientist,Empathy,68,39
S0457,Scientist,Teamwork,70,58
S0457,Scientist,Creativity,61,23
S0457,Scientist,Problem Solving,98,96
S0458,Data Scientist,Research,77,61
S0458,Data Scientist,Critical Thinking,81,81
S0458,Data Scientist,Problem Solving,75,74
S0458,Data Scientist,Technical Skills,60,36
S0458,Data Scientist,Creativity,60,44
S0458,Scientist,Technical Skills,92,62
S0458,Scientist,Teamwork,74,61
S0458,Scientist,Critical Thinking,63,62
S0458,Scientist,Problem Solving,71,40
S0458,Scientist,Research,100,76
S0458,Engineer,Creativity,73,42
S0458,Engineer,Communication,74,47
S0458,Engineer,Research,99,79
S0458,Engineer,Teamwork,63,47
S0458,Engineer,Leadership,73,64
S0458,Lawyer,Leadership,76,47
S0458,Lawyer,Critical Thinking,74,52
S0458,Lawyer,Technical Skills,73,53
S0458,Lawyer,Problem Solving,69,59
S0458,Lawyer,Coding,86,63
S0458,Teacher,Problem Solving,73,37
S0458,Teacher,Creativity,89,77
S0458,Teacher,Critical Thinking,79,56
S0458,Teacher,Leadership,66,54
S0458,Teacher,Communication,82,43
S0459,Artist,Empathy,63,23
S0459,Artist,Leadership,84,81
S0459,Artist,Problem Solving,61,22
S0459,Artist,Teamwork,95,56
S0459,Artist,Creativity,89,79
S0459,Entrepreneur,Research,65,49
S0459,Entrepreneur,Problem Solving,75,68
S0459,Entrepreneur,Critical Thinking,84,66
S0459,Entrepreneur,Technical Skills,65,61
S0459,Entrepreneur,Communication,98,59
S0459,Data Scientist,Teamwork,79,76
S0459,Data Scientist,Creativity,70,47
S0459,Data Scientist,Leadership,78,67
S0459,Data Scientist,Communication,87,85
S0459,Data Scientist,Coding,62,36
S0459,Teacher,Communication,93,77
S0459,Teacher,Coding,73,50
S0459,Teacher,Empathy,89,51
S0459,Teacher,Teamwork,99,87
S0459,Teacher,Leadership,94,56
S0459,Engineer,Technical Skills,70,61
S0459,Engineer,Problem Solving,80,76
S0459,Engineer,Empathy,90,73
S0459,Engineer,Coding,91,71
S0459,Engineer,Leadership,71,33
S0460,Entrepreneur,Problem Solving,83,63
S0460,Entrepreneur,Research,66,56
S0460,Entrepreneur,Coding,92,60
S0460,Entrepreneur,Communication,99,78
S0460,Entrepreneur,Creativity,87,75
S0460,Teacher,Coding,87,65
S0460,Teacher,Creativity,89,86
S0460,Teacher,Leadership,73,68
S0460,Teacher,Empathy,60,55
S0460,Teacher,Research,70,62
S0460,Lawyer,Teamwork,93,62
S0460,Lawyer,Creativity,82,69
S0460,Lawyer,Coding,76,65
S0460,Lawyer,Technical Skills,64,45
S0460,Lawyer,Leadership,78,46
S0460,Engineer,Creativity,89,71
S0460,Engineer,Technical Skills,96,64
S0460,Engineer,Problem Solving,93,53
S0460,Engineer,Coding,74,35
S0460,Engineer,Communication,87,54
S0460,Scientist,Creativity,83,65
S0460,Scientist,Coding,73,71
S0460,Scientist,Communication,99,87
S0460,Scientist,Research,81,66
S0460,Scientist,Teamwork,81,70
S0461,Lawyer,Teamwork,78,54
S0461,Lawyer,Technical Skills,86,85
S0461,Lawyer,Empathy,87,53
S0461,Lawyer,Creativity,96,56
S0461,Lawyer,Research,96,87
S0461,Writer,Problem Solving,80,54
S0461,Writer,Research,66,65
S0461,Writer,Teamwork,94,92
S0461,Writer,Communication,64,62
S0461,Writer,Creativity,73,72
S0461,Teacher,Communication,73,36
S0461,Teacher,Empathy,81,58
S0461,Teacher,Teamwork,66,55
S0461,Teacher,Technical Skills,66,40
S0461,Teacher,Research,98,66
S0461,Pilot,Creativity,82,66
S0461,Pilot,Communication,66,50
S0461,Pilot,Empathy,68,58
S0461,Pilot,Teamwork,86,72
S0461,Pilot,Problem Solving,100,92
S0461,Doctor,Leadership,80,68
S0461,Doctor,Communication,90,84
S0461,Doctor,Teamwork,81,79
S0461,Doctor,Coding,77,57
S0461,Doctor,Empathy,67,28
S0462,Data Scientist,Leadership,92,90
S0462,Data Scientist,Research,65,58
S0462,Data Scientist,Coding,100,78
S0462,Data Scientist,Creativity,98,92
S0462,Data Scientist,Problem Solving,73,62
S0462,Teacher,Leadership,71,46
S0462,Teacher,Coding,72,51
S0462,Teacher,Problem Solving,82,65
S0462,Teacher,Teamwork,86,47
S0462,Teacher,Empathy,62,49
S0462,Scientist,Creativity,81,53
S0462,Scientist,Leadership,65,29
S0462,Scientist,Empathy,89,74
S0462,Scientist,Critical Thinking,71,59
S0462,Scientist,Coding,95,89
S0462,Lawyer,Technical Skills,89,54
S0462,Lawyer,Problem Solving,90,63
S0462,Lawyer,Empathy,100,90
S0462,Lawyer,Communication,100,76
S0462,Lawyer,Teamwork,60,49
S0462,Entrepreneur,Creativity,97,83
S0462,Entrepreneur,Technical Skills,60,21
S0462,Entrepreneur,Leadership,99,60
S0462,Entrepreneur,Communication,94,67
S0462,Entrepreneur,Critical Thinking,92,54
S0463,Engineer,Teamwork,95,68
S0463,Engineer,Technical Skills,91,55
S0463,Engineer,Critical Thinking,85,49
S0463,Engineer,Creativity,96,58
S0463,Engineer,Coding,96,83
S0463,Lawyer,Coding,78,43
S0463,Lawyer,Teamwork,89,72
S0463,Lawyer,Empathy,84,77
S0463,Lawyer,Technical Skills,71,56
S0463,Lawyer,Problem Solving,65,27
S0463,Scientist,Critical Thinking,83,62
S0463,Scientist,Empathy,67,36
S0463,Scientist,Communication,80,47
S0463,Scientist,Research,85,72
S0463,Scientist,Coding,88,75
S0463,Pilot,Technical Skills,62,54
S0463,Pilot,Creativity,92,55
S0463,Pilot,Coding,98,73
S0463,Pilot,Teamwork,86,59
S0463,Pilot,Research,92,65
S0463,Data Scientist,Coding,65,41
S0463,Data Scientist,Technical Skills,70,66
S0463,Data Scientist,Problem Solving,63,38
S0463,Data Scientist,Teamwork,82,77
S0463,Data Scientist,Critical Thinking,79,40
S0464,Pilot,Problem Solving,85,62
S0464,Pilot,Research,78,66
S0464,Pilot,Creativity,65,64
