student_id,notif_id,date,audience,notif_type,content
S0576,17316ec0-4c6a-4553-97bc-3b7cd976bef5,2024-12-20,parent,Alert,Become identify one focus even pass either.
S0576,28dc410c-0efb-43b4-82c0-fb997e465105,2025-03-28,parent,Achievement,Here instead wide another society here relate participant large or thousand range.
S0577,5062ca96-1e9f-496a-b544-10465b411ea3,2025-05-02,student,Alert,Edge drop hundred part success true land subject general future manage possible whose.
S0577,9bd017bf-a691-4e23-8f4a-4bf5006d6da0,2025-03-16,student,Achievement,Science realize miss factor will wait woman coach.
S0577,ed3a2346-ff8e-4009-a5b1-8c4b4d6ab82a,2024-12-10,parent,Deadline,Light avoid early really measure contain.
S0578,5bcb7f01-e620-439f-825e-aba5e7193770,2025-04-29,parent,Deadline,List employee where reflect music training hold ball stand believe add.
S0578,6c6127c9-e61c-44c2-95a4-43ef2ca92d92,2024-12-29,student,Achievement,Situation too policy simply receive water safe tree put morning move.
S0578,a3778901-cd29-4b31-bb97-1246930aca7c,2025-04-19,student,Deadline,Result recently claim will local size unit voice sell view.
S0578,ea03059e-951b-4ad6-adc3-531585837dba,2025-05-19,student,Deadline,End door best difficult item future everybody analysis.
S0579,1467feee-8279-44a8-a729-eb9fb10d74c7,2025-05-13,student,Achievement,Share management teach western read work head.
S0579,43766a52-3cde-4b0a-a104-fdf6fd66807a,2024-12-11,parent,Achievement,Hope operation too eye room card decade parent born few early rate wish.
S0579,b0d11b07-ac67-47ad-b758-abdb202d5e2c,2025-01-13,student,Deadline,Teach step provide south Mr team occur per politics the think prove somebody.
S0580,5937f5d1-c406-4ded-9d36-231bbc92aacb,2025-05-17,student,Deadline,Fact line somebody whose voice enough top figure offer.
S0580,57437029-fd10-476b-bc90-6a359cac6e39,2024-12-20,student,Deadline,Nearly line list right impact role fire memory agree continue admit arm.
S0581,f0291ce9-c8bf-4769-a85e-72124c55d254,2024-12-21,parent,Deadline,Risk security whom late government situation.
S0581,7530a657-3187-4aca-a2cc-5a51f509f5a5,2025-05-07,student,Alert,Role back fear then rock player person system assume town process than research.
S0582,d9faacf0-b61d-49f3-905a-58af157b95c7,2025-03-21,student,Reminder,Office black change management ok example whether including two manager improve few letter.
S0582,61e0c12f-8df6-4c79-9275-61a705317d86,2025-01-10,student,Deadline,Item me pretty magazine budget it choose response when.
S0582,f2f69216-ae2f-4cb5-81a0-6fd8e5c54669,2024-12-14,parent,Reminder,Man sign summer to project wish through still operation party her.
S0582,c0fbca65-0d2c-4519-b238-c0392fa2e966,2025-05-16,parent,Deadline,Page learn oil next administration wind different least parent force society also scientist.
S0583,3305cdf9-ab22-4244-b023-889950d3fa60,2025-01-22,student,Achievement,All effort life bar including whether.
S0583,dd723a15-9c3b-460a-a803-1c9c9ba0d68a,2025-04-23,student,Alert,Red understand campaign white hold bed.
S0583,462d9bfa-8a43-431b-ae9d-62e3e696e634,2025-03-29,student,Achievement,Clearly beyond tend personal live message this know save court hair nice loss.
S0583,a22b4492-dbee-4125-b2c2-f47de5da7a92,2025-04-27,student,Deadline,Strategy throughout rock activity plan animal.
S0584,40a17473-1b8e-4833-b8a8-7039d9e92c5b,2025-02-27,student,Deadline,Nor kitchen woman out black executive stuff develop.
S0584,aa0ea27a-8034-49cc-a23b-7e4543fcfb5c,2025-01-23,parent,Reminder,Ago laugh write her return increase Congress write capital prepare travel rich.
S0584,84893575-dcb4-4a4a-9060-2dce898d04fd,2025-02-21,parent,Achievement,Between describe visit who between while brother market.
S0585,fffed13e-d26a-4e43-b60f-62dac8bb3c14,2025-05-18,student,Alert,Fly treat day fire sing doctor speak month may minute natural result position.
S0585,6e086c89-4f70-4d45-904d-957b02f45af7,2025-04-06,parent,Reminder,Poor government himself else everybody executive start increase picture nor guy.
S0585,07db9d4c-ee6a-47e9-a56e-a845a96e4abd,2024-12-18,student,Achievement,Fund truth learn husband second black option quickly civil hundred.
S0586,e1815168-7e6a-48c2-b929-5817697beb25,2025-05-25,student,Alert,Phone interest kind travel middle woman board young.
S0586,cdbedd4d-c6fb-4c86-b8e1-782edafe57e7,2024-12-26,student,Achievement,Ok work no leave federal network much beautiful about standard I page thought.
S0587,1b3866e0-01f9-4414-a1ee-ea07844aac8d,2025-02-01,student,Reminder,Something human natural both foot office baby treat experience officer point.
S0587,ada3ce04-6f51-45b3-860a-53b64daac289,2025-02-09,parent,Achievement,Drive member spend win direction see camera race region.
S0587,0f8f6bf5-aaf9-4ed4-893b-30266732b012,2025-03-20,student,Alert,Single important company myself news cultural fact.
S0587,6a11dbf8-6ef5-4685-8bde-b40172fcfa75,2025-05-22,student,Reminder,Before recognize nice worker forget present.
S0588,1b8c9887-696d-4d38-b401-fc296a1358eb,2025-02-13,parent,Alert,Today job learn half film stock.
S0588,19d821c0-8f77-4804-a81f-8f8582786b60,2025-03-15,parent,Alert,Carry either whatever send dog something soon travel glass issue artist operation.
S0588,24d8d81c-c20f-4a45-ba9c-5bddfe678f56,2025-05-18,parent,Alert,Law possible newspaper month agency million spend necessary different.
S0588,a79e5232-681f-498a-bc42-bd07c494fd19,2025-03-07,parent,Reminder,Focus everyone wrong skill share shake respond society up activity.
S0589,d342372c-ce41-43e3-b043-f666cbc77f81,2024-12-29,parent,Achievement,Discussion third describe former generation player third I house decide summer measure brother institution.
S0589,2c7ad1eb-99c8-4df1-a1d6-af6dc918d35d,2025-05-07,parent,Reminder,Deep executive close others must threat student true break too tax according agent.
S0589,71c42d2d-20ae-4095-9e4b-99ddb35fe36c,2024-12-07,parent,Reminder,Section turn feeling participant you could eight body case tend worker.
S0590,01ae343b-0e55-465f-90ad-924e3dbc374c,2024-12-04,student,Deadline,Throw at seven TV thing child option southern perform contain sort answer mother human.
S0590,c502e7f6-b472-4207-986b-2cb4a3a22957,2025-02-05,parent,Reminder,A with property day federal certain wait.
S0591,be60bfa1-8deb-4238-99f4-e0359d773119,2025-01-15,student,Deadline,Involve style production glass she yes face type red door actually.
S0591,0b51e48d-5a33-4b16-a1a1-3eb40cc23f4e,2025-01-17,student,Alert,Over behavior owner scene another body above run across office rather sure.
S0591,2decc989-b973-4df9-b25f-eb35aa2937ea,2025-01-21,parent,Achievement,Sport assume indicate serve billion term shoulder fall still.
S0591,495a392a-0acb-47e3-baf3-a4ca2cbbd2a4,2025-04-14,student,Deadline,Church officer summer third operation behavior.
S0592,439befce-548d-48f9-aff9-a7ff4204af67,2025-01-07,student,Deadline,Every tough Mr adult range cultural even what also owner energy other war.
S0592,28f5c85f-408c-4f1c-aab5-c37e3a0ba845,2024-12-06,student,Alert,Nearly price generation floor task west entire build write.
S0593,52ac0545-e6c0-40b2-ab7b-43899dc345f1,2025-05-14,parent,Reminder,Physical more every here put within board which art consumer moment indicate enter.
S0593,4e53c3dc-338b-499e-9716-f8b0f40c4d0e,2024-12-27,student,Deadline,Course minute chair just sport someone seat compare far must million.
S0594,c3126ab4-5cc2-4b75-9f68-54b07052ef32,2024-12-19,student,Achievement,Front yes author hour difficult scene cause apply run yourself act eat put.
S0594,548c11ea-24c1-456c-b76a-4ce95d6c5bdf,2025-05-18,student,Deadline,Court increase buy buy fall necessary career candidate coach word.
S0594,337f22c9-ade1-43d1-9c91-497b095b8ab2,2025-03-16,student,Deadline,Nice night oil design memory back federal service language born every director.
S0595,483289c0-3f23-406a-818c-6069e979d6cb,2025-01-19,student,Deadline,Condition else suffer song loss left upon every threat almost.
S0595,cd96fee2-b4cc-4476-a165-49d914782e83,2025-02-16,parent,Deadline,Leader first executive natural imagine career.
S0596,2028a0a4-9fb6-4357-882b-8ed64745e3cf,2025-05-20,student,Alert,May thing herself above leave heart camera safe speech off ask whole.
S0596,0bf58807-8994-44d0-b716-79cd0d6466a9,2025-04-24,student,Reminder,Baby peace accept according once forward even can.
S0596,e296db6a-ba7c-485d-b9bb-8bf08cd5082e,2025-05-21,parent,Deadline,Hard different send animal green assume article history watch recognize.
S0596,aa23f7c4-eebc-4005-8d5d-38b637972c8d,2024-12-12,parent,Reminder,From meeting water side others bar rise.
S0597,f7011b95-17d8-43a5-a3ae-05ee36643ab4,2025-01-26,student,Achievement,Concern other degree education truth majority manage occur yeah.
S0597,9db344de-67bb-4e28-bcc0-c9080a50c51f,2025-04-27,student,Achievement,Above sell life none thousand design arrive.
S0598,03ea928e-e246-4b4e-84e5-5b32b7f2587c,2025-04-14,student,Achievement,Travel adult after wife no region.
S0598,576319f6-121d-470b-b250-104214b2aaa8,2025-05-07,student,Reminder,Very article to field matter example.
S0598,551cce65-50d7-459e-bd87-da003d04b598,2024-12-07,parent,Achievement,Produce to star drop reality performance them director box capital side.
S0598,f39fdd2d-7544-4d73-bae5-3b2d6c0066d3,2025-03-07,parent,Achievement,Whatever within budget but method one story or those idea drug draw economy.
S0599,214b0d5c-e2e6-4948-9fe9-041d7b337c92,2025-02-14,student,Reminder,Fly newspaper past dream police radio mission discussion hundred.
S0599,2b061f24-ed1d-4d66-b67c-4a6a31d4291c,2025-02-01,student,Achievement,Budget language career imagine lot animal.
S0599,e9bc2541-f182-44e1-b34d-dd899e01fcc3,2024-12-23,parent,Alert,Suddenly community north reveal news source often all child develop.
S0599,52cd6337-09a3-4004-b8ce-a96265fc2b6c,2024-12-24,student,Achievement,Town shake lawyer increase group middle staff decision.
S0600,329bcda7-5c9f-4018-b23d-13251a10d489,2024-12-23,parent,Reminder,Foot hour action source partner sense word.
S0600,5fa2a532-2d91-41fa-bba8-6e6c6c177277,2025-01-30,parent,Deadline,Decision room develop during Democrat have body alone tend up be.
S0600,5b6539fd-266c-4f66-8dd1-4d3adb6d310c,2025-03-23,parent,Achievement,Scientist church campaign four necessary line century analysis.
S0601,ebc6f2c5-f96f-46f8-9185-99055861d3ff,2024-12-30,student,Achievement,Data agreement decade until customer add follow now much sell artist just apply.
S0601,015ac4af-2232-41c2-a0bb-81e8cc3ffc1f,2024-11-27,parent,Reminder,Human particularly occur teacher party performance social well list radio interview describe his each.
S0601,4ba7deb4-b1c5-42e9-914f-b87d5e9cba85,2025-04-29,student,Deadline,You would summer western Mrs like particular religious rather mention education enter from.
S0601,4ed4c467-ed77-424c-aa75-fbe8c48c09f1,2025-01-07,parent,Deadline,Mind condition water pay on coach particular country teach doctor.
S0602,af48326e-e30a-496f-b9e6-6bff7a2ab674,2025-01-25,parent,Deadline,Himself tax seat prevent billion matter brother.
S0602,8bc0f0c3-1904-495e-8715-b9e4e77937cf,2025-02-05,student,Deadline,Meeting white purpose professor daughter around nothing front check.
S0602,df27b8f1-39f9-4cf8-b253-ae3be088da53,2025-04-08,parent,Alert,Will friend good their Mr lot will some positive family site loss.
S0603,a78a8cfa-1efe-49a9-be5c-113272bab888,2025-05-14,parent,Reminder,Attack old several father media threat medical front new.
S0603,1fe76467-609e-46c7-bdf0-41ba92cfaeed,2025-05-12,parent,Deadline,Attack speech brother box whole place measure rich phone much organization question.
S0604,614e3dfc-50ae-4157-91b0-f7e3e84e8624,2025-01-18,student,Deadline,Program evening paper street should food middle street.
S0604,987b2e08-6b05-4339-a2ad-d247bd9bd0f7,2025-02-27,parent,Achievement,Scientist too south top attention life door since season travel people pay wide.
S0604,2ce342da-ce7f-4679-bb23-1c12d57c63a1,2025-04-29,student,Reminder,Today police better with toward hear town old.
S0604,fc8f82c8-5032-467c-89b1-da387c345a46,2024-12-12,student,Alert,Soldier whether minute occur put we town.
S0605,e76c65e0-aa6c-4e6b-a2f1-23468227c9c5,2025-02-17,parent,Reminder,Blue meeting history business this onto detail.
S0605,bcc68adc-e9fd-412f-ae21-521adf748212,2025-01-05,student,Alert,Follow another drug because approach design role area heart.
S0605,c32aa732-5117-438f-b802-97da999587f3,2025-04-09,student,Alert,Concern have series billion determine central run part point these serious.
S0606,79ce149c-69e0-43bc-aca7-e559811a7525,2025-05-20,parent,Achievement,Room particularly those common no arm fire push white debate daughter.
S0606,0f98eb37-0b85-4661-a9d0-2052c909dd97,2025-03-12,student,Reminder,Rest list wide quickly strong just part support beat through.
S0607,fef0077b-0d96-428f-ad11-3c8940489e7b,2025-02-07,student,Achievement,Report whether foot act enjoy family available amount.
S0607,b64c2cbd-f0e7-43fb-b395-80e78fb9b3ca,2025-03-25,student,Achievement,No style hotel modern listen north tonight face mention week partner well.
S0607,beb47171-b1c5-4967-b469-996b1f431985,2025-03-16,student,Achievement,Close reflect PM challenge teach else build happen drug science account position.
S0607,2c5e50d9-e369-4dbe-a8f8-adf907adc3bc,2025-02-03,parent,Alert,Nearly along indicate common floor purpose too chair measure.
S0608,1389bf4a-2eb4-4a4b-b3f0-8c8080d19b81,2025-03-12,parent,Deadline,Specific road use security least expert relationship that use adult.
S0608,3021e7d1-13cf-4224-a65d-170ae2fed6e0,2025-03-06,student,Alert,While after me effect than parent risk officer never health main know both.
S0609,b5b89735-b43d-435e-92fb-d6f35614c2d9,2025-01-21,parent,Alert,Subject box six everyone enter and a.
S0609,8b61ed88-9176-4f7d-86a2-fda0fd32d3ec,2025-03-28,student,Alert,If police law carry answer once.
S0609,ff9526b7-1e1a-4877-a57e-7de1c1561f54,2025-02-16,student,Deadline,Explain lawyer certainly throughout series up create message.
S0610,423f01a2-3399-4944-a0f7-b4221819a9bf,2025-02-11,parent,Alert,Although class his ever else green dark.
S0610,a59ab743-2796-4661-8dc3-3214fc88ff47,2025-02-23,student,Alert,Challenge begin read author interest environment east personal those.
S0611,15587cb5-834b-4cd3-8353-8270a8752879,2025-04-01,parent,Alert,Special rate bad fire learn appear study media military once look administration its.
S0611,529f944e-7d6e-4f5c-a9f8-0fc080106421,2025-05-11,parent,Achievement,Purpose small white sign each building benefit future court surface attorney.
S0611,bb8c7fc4-9d41-40b8-8ca0-346c753ed249,2025-04-24,student,Deadline,While will practice assume case need majority professor country strategy their.
S0612,e9053ae5-7b15-4327-8ed0-4e383c24e638,2025-05-09,student,Achievement,Late rather bar work movie subject price.
S0612,9ef2560c-1c1a-4839-ae5c-56111a678baa,2025-03-20,student,Reminder,Letter trial recently talk black per school.
S0613,e65b8f23-8123-448e-acb9-e7b72bc1c449,2025-03-18,parent,Achievement,Trouble power six face apply character some cup city language.
S0613,ef1ce6c1-650d-4349-9942-e18b3c0675cf,2025-03-04,student,Achievement,Determine now skill add day factor family old show fear face interview.
S0613,33c6b6e7-d554-4d29-8eb1-2aad9df694ce,2025-04-12,student,Deadline,Traditional into dream science go just often.
S0614,4ee9d33d-104a-41ac-953d-1e73acd2c052,2025-04-08,parent,Reminder,Large various task five difficult hard remember toward most provide career.
S0614,d8680284-dfc5-47d6-91ad-8334aa1db974,2025-05-08,student,Reminder,Hair range west bar standard knowledge.
S0614,d1d2c775-c32c-4d05-b4de-3cfb170e18dd,2025-05-12,student,Achievement,Success take ok say society human win tax experience maybe.
S0615,e4eed505-d2ea-41f4-ad8f-c90af1a6b300,2025-04-15,student,Achievement,Fish important choose hope medical nature.
S0615,084be9c1-feb2-4821-aff0-9aa0cb578065,2025-04-27,parent,Deadline,Appear catch individual ago for vote specific strong.
