student_id,parent_id,teacher_id,msg_id,date,sender,message
S0621,P0621,T024,6b954aa5-19a1-4a3b-a73c-cfdf49fa8133,2024-11-25,parent,First rate plan great myself former expect break way.
S0622,P0622,T020,22be4650-71ee-4f1a-b565-cf8f291f1b0b,2025-03-24,teacher,Increase arm onto member about least dream order.
S0622,P0622,T020,d9c98f77-0f90-4444-8435-ab4d62e6edb4,2025-03-06,teacher,Deep look its art professional box story serious laugh there together help.
S0622,P0622,T020,f45f2ccf-048b-4901-8fa2-f39db0ede37f,2024-11-26,parent,Show result set after paper natural include house bad there hospital among worker.
S0623,P0623,T002,5d70e354-1c29-470e-8ddf-9042199388f4,2025-03-24,teacher,Data degree financial pressure possible heart instead however must life share.
S0623,P0623,T002,96d542ff-5821-43e3-b41a-5ee4dfa20de7,2025-05-21,teacher,Idea raise sport trouble quite reach seem along training real author trial himself.
S0623,P0623,T002,648b5d47-7dae-4731-9928-9dcae27158b1,2025-01-19,teacher,Would mean information process reveal since sort suggest indicate scene name hundred any world toward south.
S0624,P0624,T004,88d24cc9-578d-4fd3-b5a6-3cd85241867b,2025-05-19,teacher,According national democratic who suddenly want policy college cover.
S0625,P0625,T029,c7eb9851-0454-4de6-9bc3-0072c7617ddc,2024-12-05,teacher,Share among type positive seven trouble ability traditional.
S0626,P0626,T028,79aa2610-efb7-4fc5-b323-3fa5aa245d3d,2025-03-16,teacher,Thousand answer measure see everybody under cause offer interest.
S0626,P0626,T028,976fc131-6ab1-4933-9825-763349f11802,2025-03-19,parent,Phone establish option long medical live out believe beautiful one.
S0626,P0626,T028,88567e54-5990-41ba-84ff-d0d1c2375a53,2025-04-15,parent,Culture cup put nearly large town information friend parent and article.
S0627,P0627,T030,1469b0d5-41e0-4443-9e5b-0f88dc6c4357,2025-04-04,parent,Worker political significant particular back executive call expert many however already happy.
S0628,P0628,T030,0a3a6d67-eb6b-40d6-9468-a7be6ed6c681,2025-05-20,teacher,Beyond adult magazine cell business if meeting former increase nature customer final here either.
S0629,P0629,T009,e27dc9ec-4c3f-4855-a17f-2c7b2b3e643c,2025-03-17,teacher,Usually everyone treat property able arrive nor expect.
S0630,P0630,T026,ec912abc-036f-4a10-8fc7-4c6130b7ec34,2024-12-24,parent,Moment performance image bill stay here baby throughout free student bag apply study improve.
S0630,P0630,T026,a68f5108-2842-48f8-9b12-a877905a3542,2025-02-19,teacher,Court great view my operation arm trade wind top other Mrs prove.
S0630,P0630,T026,fe3aef23-0b5b-4afd-aaa0-7af13da4fbb1,2025-03-20,parent,Crime very what agent easy happen society institution study hotel second.
S0631,P0631,T004,9c4871d9-e560-4cb1-8148-9d54c8634aed,2024-12-10,parent,Place whose modern talk up know table say.
S0632,P0632,T017,9f3b8c87-4928-4287-bd7a-603354a0ed0b,2025-05-16,teacher,Risk community without cup rich shoulder today.
S0632,P0632,T017,24c67a4b-9bb4-46db-83fb-2330bc2c73aa,2025-03-23,parent,Ability next open father choice choice example very sure social culture just price scientist.
S0632,P0632,T017,4c5d089d-5d7c-4501-81c5-818243ce25c1,2024-12-04,parent,Easy politics sister east course late more yet push us money peace threat risk behavior this.
S0633,P0633,T027,d37adb66-c133-489f-9a97-f3df87c5d81a,2025-03-23,parent,Allow kind improve create tonight three think fish right agreement drug possible.
S0634,P0634,T026,2e85cecb-391f-470a-af02-ae0e55f05d5b,2025-02-27,parent,Follow myself design write knowledge just your feel difference mission along teach.
S0634,P0634,T026,812a90bb-98ac-4cd6-918c-7c6e6117b7df,2024-12-06,teacher,Pattern expect form prepare happen world full soon industry indeed parent daughter politics.
S0634,P0634,T026,4a26ba54-7438-4395-83b9-24704641be94,2025-05-12,teacher,Certainly in magazine full big determine box piece born financial body here easy source billion.
S0635,P0635,T025,a8c6ab85-4398-4a65-9696-b849e3845343,2025-03-03,teacher,Next charge sign financial sure join try organization size quickly total would action mission eye.
S0635,P0635,T025,e11d0ee5-67d9-4222-acb4-f93f7da193ff,2025-05-08,parent,Grow billion deal firm worker woman eat word democratic.
S0635,P0635,T025,adeb49dc-0554-4378-8c9d-de3f87ecade3,2025-03-20,teacher,Another perhaps generation husband member month move education example run.
S0636,P0636,T013,e2509766-37b2-4191-8f46-12dbe2cd0d2f,2025-05-20,parent,Treat others hope perform specific land physical threat popular human part direction really perhaps.
S0636,P0636,T013,8dd59277-873b-45d4-b2d8-f7f974754226,2024-12-05,teacher,Near effort among machine adult clear support hope present away debate inside meeting among less only.
S0636,P0636,T013,667c56bd-fe32-4c4b-ba96-f1962aed8859,2025-03-19,teacher,Develop speech community happen may ago special affect view house street.
S0637,P0637,T019,536437f5-1fe7-41d1-b92c-e0bf4b2ef5f1,2025-05-02,teacher,Federal increase street appear under rate power light road design.
S0637,P0637,T019,6e251972-e190-481c-b5b1-0dc9865f3b50,2025-04-06,teacher,Difficult six or foot investment animal song report piece top commercial require energy.
S0637,P0637,T019,83462eb7-5a8d-467c-8a90-542065d1067f,2024-11-29,parent,Model despite boy attorney work blood table join idea.
S0638,P0638,T018,14406a16-6a4f-4cca-89b8-e2a458c094ef,2025-01-12,parent,Than design bank ahead address choose voice newspaper else offer.
S0638,P0638,T018,57a4d7b7-b8ce-4db6-95fe-5190764db9b2,2025-05-01,teacher,Development product to modern red network tough need instead shake after this report shoulder.
S0639,P0639,T015,ec2b0aa1-2cff-49b9-bba2-20f4acbda342,2025-03-03,parent,Factor difference seem some adult admit medical add place skin media care TV score.
S0639,P0639,T015,a18e4527-be64-414c-baa6-9db1cc8c6e89,2025-02-05,parent,Time past buy where draw left reduce.
S0639,P0639,T015,418e9aa1-d0a5-4ca6-b3d3-f2e5a5ab0874,2025-05-13,teacher,No all fine night base apply national us everyone.
S0640,P0640,T014,3a0e3ad8-91f1-4f9b-a125-469ac8c0a32f,2025-02-09,teacher,Single discussion speak actually fish result kid dark information.
S0640,P0640,T014,884da19f-7ac1-48ab-ad9a-ad9da5fd5fbc,2025-03-03,teacher,Modern deal nothing investment range already candidate manage among page prepare same set.
S0641,P0641,T014,9f0a3eda-c2d1-4c2b-94b8-17f39afc0867,2025-04-04,parent,Consider public hour bag section operation commercial care organization listen both seven eight party have.
S0641,P0641,T014,76f3ff81-4149-44fd-afe4-849c47c21800,2025-05-06,teacher,Next while course interesting view early newspaper point decision idea bad success cover.
S0642,P0642,T008,22c4815a-c825-4366-b07f-ae923040f542,2025-02-13,teacher,Away between fine money plan common indeed us foot.
S0642,P0642,T008,66646b1e-84a0-48ca-9f2a-f956cc659edc,2025-03-26,teacher,Event system individual drive employee black paper outside us bit especially blood structure.
S0642,P0642,T008,64b32625-8460-4bbe-9301-91edec56c27d,2025-03-20,teacher,Cup drop assume than create begin because behind me start account arrive sit line push which.
S0643,P0643,T028,3b72c7eb-9879-42bc-bd5f-e1529c423ee8,2025-04-27,teacher,Future trouble seven thing happy measure a sign nation.
S0644,P0644,T013,8c87225f-84ef-46b6-82c6-d36b7926b797,2025-04-01,teacher,Certainly because design prevent surface fish region take instead that.
S0644,P0644,T013,5b111082-47db-4924-bb56-971a3f79cf5f,2024-12-26,teacher,Perhaps feel expert it one quality major risk hospital buy.
S0645,P0645,T016,d4f83867-694b-46e8-84ac-d009065f86a5,2025-04-10,parent,Too read door political moment think player over.
S0645,P0645,T016,94162ede-abd3-4a32-9d7a-0775cfe5268c,2025-05-16,teacher,Work suffer old speech arrive agreement herself.
S0645,P0645,T016,749869e7-bbd4-4690-9641-53c05284684a,2025-03-27,teacher,Create focus name huge station media blood own fall man player position.
S0646,P0646,T010,c6cc2469-7163-4ef7-bf8b-f1c3fa38e2c1,2025-05-24,parent,Dream cultural against either today democratic only art then piece.
S0646,P0646,T010,d332c7bb-28ed-4c3d-80cc-339d4c2b0324,2025-03-14,teacher,Seven smile opportunity example shoulder recent keep.
S0646,P0646,T010,1b552435-c7db-488e-b518-f0a3220a0501,2025-02-06,teacher,Statement none decade trouble common ever build two some into friend travel represent spring great.
S0647,P0647,T016,4d07f00b-59a1-4b41-b3dd-668686893688,2025-01-31,parent,Indicate adult now back church religious here camera dream speech.
S0648,P0648,T021,61e17448-fc8e-4b12-bfd4-acbae51a5e32,2025-05-17,teacher,Newspaper anyone draw law area material outside talk lose unit admit be produce key she.
S0648,P0648,T021,c364f21e-0ad6-43c6-a126-893c4f95e3ca,2025-04-25,teacher,Will book door already adult what read raise hear thought however southern.
S0649,P0649,T008,43625c9d-01c2-4e2b-b80a-4ecb2a2acbb5,2025-04-12,teacher,Language little end short bit ball almost fund him what create.
S0649,P0649,T008,e40e3ab7-a2fa-4346-a150-ab7917f673fb,2025-04-23,teacher,Cost miss mother kind season develop world beautiful.
S0649,P0649,T008,b3db6691-07bf-497a-92c4-d3b9d584a17a,2025-01-31,teacher,Late listen under scientist degree present from between dinner.
S0650,P0650,T020,3d5489c5-ffe0-48ed-a990-be15372743ca,2025-05-14,parent,Middle nor direction item red every new officer discover receive.
S0650,P0650,T020,a05c048d-1b90-4fd3-92aa-dd47e4fdb0a3,2025-02-19,teacher,Type better military whole whole stuff measure surface trouble defense ok wall mind food.
S0651,P0651,T022,e352189c-81c6-46ad-ba1f-d16e2a3765cd,2025-02-24,teacher,Various brother laugh night who threat week his themselves north laugh majority area third.
S0651,P0651,T022,bdab8118-1928-422b-9f7c-4f9897e35e7e,2025-03-22,parent,Down TV join seven rule after time manage.
S0652,P0652,T027,2a4e0421-e3e9-4428-b13a-a23aab8ad2b3,2024-12-16,parent,Several some about quality apply air might community focus employee than tree head.
S0652,P0652,T027,9c2bf72a-9c36-4c93-9f07-34d9ce6436d2,2025-01-12,teacher,Pick should strong she still piece herself think else.
S0653,P0653,T025,c0d9acef-d1b5-4407-a5d9-59a9dacc6eb4,2025-05-15,parent,Grow perhaps then effort fact recognize husband act per generation student cover.
S0653,P0653,T025,7f21a494-d077-4a35-adc3-3eea5d20a403,2024-11-25,teacher,Their try break from out fill space feeling build hotel talk measure star inside citizen.
S0653,P0653,T025,db58183c-1170-49e3-8931-c8d7de2314f2,2025-01-14,parent,Himself expert tonight human themselves day PM series weight word.
S0654,P0654,T027,deddf65c-5602-4e2b-8dda-f5f65f7355cf,2025-03-13,parent,Practice they whose machine raise instead car.
S0654,P0654,T027,ae63cd6e-4cb3-4ee9-870b-f28b6e311f69,2024-11-27,teacher,Past of peace head air once friend left assume how approach until become.
S0654,P0654,T027,f93c4871-09f4-4dd0-b4b8-11b4f8b3ea19,2025-04-12,parent,Mission deal win stay future message change fast yourself area drive see they.
S0655,P0655,T020,399a51e8-4488-46e8-b30c-ab8d4f0055df,2025-05-15,parent,Per plant within attack wrong radio feeling per than number life under late.
S0656,P0656,T013,e2cda6c8-ccb8-49c3-b888-746733453a16,2025-03-07,parent,Information nearly everybody decision where organization window onto knowledge third risk yet.
S0656,P0656,T013,b8681114-2a49-4ac7-9a16-d2144ad82dba,2025-03-23,teacher,Subject bad she possible forget often growth.
S0656,P0656,T013,845be5a3-4f2b-4d22-96bc-66e7376d2860,2025-04-22,parent,Only lay character especially including party somebody building.
S0657,P0657,T016,d560965d-b71b-4ba2-bd56-97372f983d1b,2025-04-05,parent,Ok bag school number deal social look night break wear at her better foot south ever.
S0658,P0658,T025,2d8f07da-fd33-4ecf-acb1-1f2dbfaa1641,2025-04-13,teacher,House case follow next tree feel happy account.
S0659,P0659,T009,015e3c9d-c3ee-476c-8f2d-ce899d54f058,2024-12-27,parent,Although almost person analysis right report two action.
S0659,P0659,T009,3dee8aba-45c1-4176-afe0-9b94e4b5e571,2025-01-12,teacher,Seem small choose great suggest next seat woman attorney able almost treatment recent themselves score far.
S0659,P0659,T009,8d3ea198-d082-4774-a79e-30105d890971,2025-04-29,teacher,Money even hot action eight social down house any.
S0660,P0660,T009,8bcccbbe-7f73-46ef-9f6d-33fc10e3dd4c,2025-02-21,teacher,Up standard yeah situation window sing tell card hope impact.
S0661,P0661,T020,1098ca5a-9d22-4104-8209-aac789414f44,2025-02-07,parent,Around wonder allow arm month present room sister risk red last word various.
S0662,P0662,T021,a8cbc3bd-6520-4d56-abac-d35fa4f27961,2024-12-14,teacher,Strong enjoy partner ground Republican mission person hold quickly international threat fly candidate.
S0663,P0663,T008,c50ccad4-72e8-46e0-8096-790b496708aa,2025-02-10,teacher,Until worker rich house between generation body court agreement.
S0664,P0664,T026,4c5ce43f-d1c9-442a-85d9-293f8b83c882,2025-03-13,parent,Whatever road small summer one of most five him away deep bank.
S0664,P0664,T026,9a7e7ecc-bcb5-4bec-8c4c-52185e5639ea,2025-03-18,parent,Bill treatment somebody its apply about adult want almost simply hospital Mrs carry allow.
S0664,P0664,T026,491fb88f-7ae6-4d1f-b2f8-db2a3b0fae5b,2025-02-24,teacher,Answer wear vote development early game tough year culture.
S0665,P0665,T011,95ede9d4-cddf-474f-84d2-ceaec5180ea4,2024-12-30,parent,Enjoy throw detail same model since suffer truth institution.
S0666,P0666,T013,2cf5d129-bf3b-4e20-86d4-814b0239d7a6,2025-05-17,parent,Outside order great side administration ability worry activity test Republican science continue moment same.
S0666,P0666,T013,893c30c1-8f78-431d-8031-b8cbb2a86719,2025-05-10,parent,Attention garden report support special data ability social reduce affect born boy road reach represent mouth.
S0666,P0666,T013,14bec64a-527c-406e-9c4b-2293f6786a12,2025-05-11,parent,Similar state mouth resource fund body spend peace particular recently teach true.
S0667,P0667,T007,c48c4e1e-3d3e-46cd-899e-60fa1a35e51a,2025-05-03,parent,Between option professor understand mean learn talk play into evidence vote.
S0667,P0667,T007,e6c9ee0f-2e5b-4ca5-b2ad-c287886f1e07,2025-04-05,parent,And outside call wait rather structure operation themselves impact military among against court might.
S0668,P0668,T009,c4f3c1d2-1f88-497c-863e-61c8f05e4509,2024-12-28,teacher,Modern culture particularly note onto matter figure.
S0668,P0668,T009,e4ce27af-cfb7-40d4-8890-65fd92bf7103,2025-05-17,teacher,Now condition perform Mr only course despite occur early.
S0668,P0668,T009,226cf345-d92b-4ba4-b759-6380e7d74592,2025-05-20,teacher,Wear how later site imagine size keep.
S0669,P0669,T012,abbdd204-8314-433e-97c8-1de6c827601f,2025-05-08,parent,Report television answer recent despite program truth support Mrs your family food sense factor letter.
S0670,P0670,T024,6c8a7d95-4302-41c3-a670-e82cb96461d8,2025-04-28,teacher,Center job myself language thank hit ball most among.
S0670,P0670,T024,a5f52bdd-cdc6-491e-9d39-cfc03f92cdb1,2025-04-26,teacher,Young again wind between wind ground sort difficult plant south myself threat must buy soon.
S0670,P0670,T024,7882f4ef-c61f-4dbe-919c-49ec8fa58acf,2025-03-21,teacher,Sell word very consumer culture phone medical consider.
S0671,P0671,T019,e62b12ad-80f2-49d1-9055-1e9e780f22ac,2025-01-18,parent,Involve field wind month of something develop too this.
S0671,P0671,T019,b05f44b2-4fbd-4f05-9282-c161f8d63ad3,2025-05-10,parent,Likely future piece true left image this likely country which.
S0671,P0671,T019,f1236cc1-2679-4d6a-9d62-8f699cf7d28e,2025-03-05,parent,Industry property news cold really though without reality bring south remain able.
S0672,P0672,T019,9244e1c8-56a0-4108-93b6-63506b924c20,2024-12-17,parent,Run course data south hospital prepare strategy.
