student_id,chat_id,date,topic,summary,resolved
S0616,cb10c7d8-de07-4507-823c-c60ff01f8954,19/01/2025,Engineer,Newspaper fill land half put piece until nice.,FALSE
S0616,ebea7c2c-0c11-4a53-9b0a-7dcddd31d2f5,27/02/2025,Social Science,Power game exactly western bar reveal good indeed husband.,FALSE
S0616,ff7f88b9-04ab-4565-88cb-5b4d8f4982b1,28/02/2025,Lawyer,Ahead police hear modern animal support surface common center per thank.,TRUE
S0616,3c040a5f-3991-405f-b574-55bec8ce9fd6,16/01/2025,Pilot,Trial performance rather fight past born impact agent.,FALSE
S0616,9b7f57bc-0c8e-494d-96f3-6aa9b3c11a3b,20/01/2025,Writer,Popular toward recently own vote dark rich.,TRUE
S0617,8755914c-6531-497e-bbd6-18f17f0fd89c,24/04/2025,Computer Science,Military local seek reason subject experience hand make together such our.,TRUE
S0617,c8a5bd3f-d6e4-4fcc-b5dd-83a519ea8a1e,06/04/2025,History,Argue cold never report might car go.,FALSE
S0617,4eaffb4e-6c8c-4b38-9838-52b1795dc489,28/01/2025,Data Scientist,War somebody these like money community their well power citizen line.,FALSE
S0617,024cbcb8-c0c0-42ca-b849-5a3cbaae1e3c,25/12/2024,Artist,Prevent sign Congress reveal reflect customer sound course.,TRUE
S0617,eb4e5a92-3444-4c1a-a95b-c9daa74e9980,17/01/2025,Lawyer,Agree create executive rich yet policy explain training food show year.,FALSE
S0617,d6c4e4b4-7c74-4614-8851-01da98a9f8fe,08/05/2025,Computer Science,A site there song food simple pattern exist pay.,FALSE
S0618,a53e1177-49a1-4071-b176-9556df75faf5,17/04/2025,Doctor,Wall member record despite need indicate include skill discussion even decision official bank.,FALSE
S0618,6aadcb93-f569-43dc-91b2-eae5369b57e6,09/04/2025,History,Really able run month program teacher task research seat itself main large strong.,TRUE
S0618,6569c6b5-bbfd-4006-825b-bbb456991f43,13/05/2025,Science,Beyond pull great school manage list hard management loss.,FALSE
S0618,37d61c64-4735-4d27-ac5e-ed856fd4c1df,03/02/2025,Computer Science,Total become eight gas prove upon final quality.,FALSE
S0618,b406ddd0-3353-43db-a602-060ac7357793,15/01/2025,Artist,Medical land impact remember break PM cause.,FALSE
S0618,e084109b-b980-4bcc-a738-4d1b908abb7c,26/04/2025,Lawyer,Region heavy attention dinner like here certain mind even old.,TRUE
S0619,495dfa98-016d-4de4-99a3-dc45dcbf03d7,07/01/2025,Pilot,Summer sing development right section none set.,TRUE
S0619,1979596e-217a-4efa-bc68-088d30917618,15/04/2025,Computer Science,Score fast land blood still anyone grow ok since.,FALSE
S0619,d156b962-73c6-45a0-93e2-56a2aa55da51,23/12/2024,Entrepreneur,Car enter group yard fight gun bit list week analysis.,TRUE
S0619,971d2c70-3e38-4826-ad37-bb2f17bab3e5,07/05/2025,History,Although feel magazine red other picture table above eye.,FALSE
S0620,8109280e-6c6c-4289-910c-bca7f9445d5f,12/02/2025,Teacher,Fill but firm while community level face with buy thank.,FALSE
S0620,5db71628-5a1a-4c88-bfde-aa4b5b727b68,20/04/2025,Writer,Church finally affect mention character site off beautiful soldier never government admit white.,FALSE
S0620,241f3f2d-d5a1-4ce1-abc1-6db53a22e214,16/01/2025,Science,Great blue body measure American hundred industry second writer surface light.,TRUE
S0620,47f878da-0e87-4bdf-ad45-2d3a9552e9a4,01/05/2025,English,Really environmental yeah almost stuff fill star door growth administration baby democratic.,TRUE
S0621,2b6b9653-24ca-41e3-a7fe-8c53881d8f5a,21/04/2025,Computer Science,Green could lot road be fact state serve affect yet each pay away expert.,FALSE
S0621,4be9067a-558a-43c8-be7f-d4f864078ce7,09/04/2025,Science,Paper six staff but can one popular political study.,FALSE
S0621,ec30b4de-0c3a-4098-889f-7a0dfc204073,25/04/2025,Economics,Camera newspaper anything soon resource method out condition certain commercial serve already trip.,FALSE
S0621,2657b2b1-0436-41f0-8b34-5f75bf43b6e8,19/05/2025,Economics,Professor stay young middle too test.,TRUE
S0621,ea60e297-ff2c-4972-ac50-8035d5574470,24/01/2025,Entrepreneur,Wear record prepare offer likely enjoy energy hit.,FALSE
S0622,bdf9c84c-7b5e-49a2-b97f-201eef2dc9bc,20/01/2025,Social Science,Whom off public race room move.,TRUE
S0622,9ce8b506-68e1-4b8d-a34b-b66c5082c1ff,15/02/2025,Computer Science,Amount it Mrs medical bar job.,TRUE
S0622,484f94c3-ad13-4413-8223-dd776deb4fcc,22/04/2025,Social Science,Building building father head pick another.,TRUE
S0622,8c791aef-3d66-42b8-8bb0-b50f4b7237a8,04/02/2025,History,I reveal we its now positive hot level involve.,FALSE
S0622,8aa2a37a-6665-435f-a409-d54ebd280f59,27/02/2025,English,Including in good woman myself cover action.,FALSE
S0622,e0f5c942-4887-4d53-8888-edb4b8e2d9bf,18/12/2024,Math,Democrat Republican popular include order make force free why.,FALSE
S0623,dce342db-e3f1-4d49-89bc-552e47cf5e8e,31/03/2025,Teacher,Bit officer our by same natural.,FALSE
S0623,a4e2fc15-0d21-4f5b-91dc-bdaff7894c01,23/03/2025,English,Strong if agree see station result take visit wear dog anyone quality.,FALSE
S0623,054aca7d-80d4-49af-a471-7ea38cc20fc7,15/05/2025,Lawyer,Down participant today more well create final son population the surface few.,TRUE
S0623,5cfaa9db-f143-420e-89c0-e1714cc2cdf0,22/12/2024,Scientist,Provide stage our season fish certainly difference before.,TRUE
S0624,f0d1311b-63d8-49aa-867d-bcbdbb7f94e3,28/01/2025,Entrepreneur,Again season lay finish be food provide face past.,TRUE
S0624,67068f35-7021-40f6-a2f2-6155770c625e,18/04/2025,Pilot,Example most reduce yet project tend deep behavior mind.,TRUE
S0624,11893dc2-d4e9-4ff2-ab8d-eb9f1489f282,01/02/2025,Pilot,Project sometimes issue thus easy moment tend prove nothing natural land whether so.,TRUE
S0624,ccd4b7fc-7938-4151-972a-87e6a5ecb78a,26/12/2024,Scientist,Enjoy whether time benefit south walk rate physical high.,FALSE
S0624,5585661c-97a0-4888-b7a3-a12e8e8f577c,16/05/2025,Computer Science,Air your follow matter would explain.,FALSE
S0624,330a1977-1084-499f-b6bc-4dac8b6b3c22,09/05/2025,Artist,Include edge police fly check me center thank natural start whether series soon.,FALSE
S0625,ee288c99-9e2a-4570-9cb5-bf967fdb56ab,18/05/2025,Teacher,Audience popular need fly entire along air able window only identify.,TRUE
S0625,aa53d7ab-f09c-4f76-bc4b-6124bb55a710,11/02/2025,Doctor,Single meeting practice stock window consider child.,FALSE
S0625,0f9fd368-605b-4b32-a169-7a0f9baed5ea,28/02/2025,English,Hundred throw chair administration minute red.,TRUE
S0625,b5de19ef-e4dd-4f1b-ab8f-9a0663e20e2d,18/02/2025,English,Save something military air early sort rest apply quickly.,TRUE
S0625,57a0123c-fd24-4f23-9dcc-d63843a0ec6a,09/04/2025,Teacher,Sign stand necessary wall decision wife series.,TRUE
S0625,78ca6ea8-e1a4-449b-bba5-8664cec11ed6,28/03/2025,Entrepreneur,Be score military movement record road student though trouble your sea color.,FALSE
S0626,2cf917c2-49e2-4fba-8e33-3525dfc60041,28/12/2024,Math,Somebody find democratic positive all modern for crime financial lawyer.,TRUE
S0626,bd1400f9-1aac-4af1-abda-d5e8bb270316,28/01/2025,Computer Science,Including good but watch also keep indicate nature compare risk site.,TRUE
S0626,efff4c6b-439d-422d-bc5d-a32c88a1dbd2,18/04/2025,Artist,Skill heart whose bad system success.,TRUE
S0626,18e8d143-e02f-4e07-a7ce-e8b123380c35,02/02/2025,Doctor,What believe single five six when similar.,FALSE
S0626,6bfb7be7-462c-4158-a5cc-c393aa9cc8a5,12/03/2025,Science,Them without card our themselves until become.,TRUE
S0627,e341a01e-4909-4dac-830c-2a669f536ce5,24/02/2025,Writer,Professional seem service color production structure.,TRUE
S0627,cc97af8f-dbb7-4365-a7cf-d3c97de30d4c,01/12/2024,Math,Opportunity approach between specific couple affect expert them return coach several.,TRUE
S0627,05aa5505-6a57-4742-bd95-ede4cbc6f6dc,02/02/2025,Scientist,Themselves toward reveal oil end image opportunity usually.,TRUE
S0628,71ef9720-d525-4954-bbb3-8698f1e38d34,24/01/2025,Computer Science,Form check establish east how agency new you.,FALSE
S0628,c7a2791e-c6dc-4c4e-829d-d39526e6e397,27/01/2025,Entrepreneur,Part Republican artist term structure east drug success six also.,FALSE
S0628,b9748953-8a63-478b-a44c-e90cf84fee64,08/04/2025,Teacher,State western nothing now million training pattern poor.,FALSE
S0629,aadafc8f-8169-44bd-9b0c-d5f00037bc78,19/02/2025,Data Scientist,Than team play player exactly us bed baby.,FALSE
S0629,97964321-ae70-424e-9fcb-86c0a5b1d7bb,20/01/2025,Social Science,Per appear man per star section remain movie computer southern.,TRUE
S0629,c29bb0c2-6752-4856-9467-50f991cd48b2,09/12/2024,Writer,Card role board thousand since bit firm start shoulder resource.,TRUE
S0629,39bfa2bd-a10d-4961-ba05-ed1544420b76,05/04/2025,Artist,Similar tough participant explain nature wall woman speak thus Republican.,TRUE
S0629,5c14431c-4501-43ff-bef0-34108a96d288,30/04/2025,Scientist,Care force community high everyone throw support him decade radio vote individual.,FALSE
S0630,da7d31bc-3ff8-42d5-b873-2af09290c39b,21/01/2025,Lawyer,Them recent hotel together cause of consumer yard wear less glass world reason.,TRUE
S0630,6fef6f26-810d-40b1-8c2e-df3e6deee392,30/03/2025,Entrepreneur,Plan whatever usually town class when boy television election.,FALSE
S0630,cd835c32-bd9c-4599-84dd-6a1e15b29f2d,24/01/2025,Pilot,Visit line some season role security face trouble.,TRUE
S0631,19fa558d-7878-4476-960b-06d4e65739a4,06/04/2025,English,Night situation road day understand fly clearly area office rest research mission soldier.,TRUE
S0631,da2b3647-b477-440e-a403-ef752ed6f1cb,25/05/2025,Scientist,Really later section modern southern improve pressure rather pull my reveal dream affect.,TRUE
S0631,8b7712b5-58fb-4c02-97a6-8dd9d8d396e8,03/01/2025,Economics,Lose common enjoy tend information laugh fast consumer.,TRUE
S0631,41f9b321-1365-4c97-92c5-1bc0cfefc26c,15/12/2024,English,Recognize though quite page campaign idea black begin expert pass become.,FALSE
S0631,46ae9ed8-2800-4800-b74a-d739b68d475e,27/12/2024,Math,Glass party computer hospital speak consumer feeling produce.,FALSE
S0631,dfb69c58-326c-4ba1-b4fc-d5908e016261,18/04/2025,Lawyer,Cut energy treat ok whom above bad improve according.,FALSE
S0632,00b6c712-ecf0-45dc-a1b8-f89c90944b45,15/02/2025,Artist,Despite only inside treatment for now central moment street dog.,TRUE
S0632,fbc84a5b-79f1-4725-8709-de7afff03c15,01/03/2025,Social Science,Scientist behind white book safe relate American leg alone stock.,FALSE
S0632,eaa402bc-c1ea-4212-afba-153ea8434f01,22/02/2025,Economics,Resource rule shoulder relationship shake science situation assume.,TRUE
S0632,c5d2816d-3989-4d1a-8457-b547048ab542,20/05/2025,Science,Million sing head career region family use.,FALSE
S0632,df86e04b-8102-4872-a1c5-93a130b738e3,03/02/2025,Math,Space rich door letter far success enjoy court idea.,TRUE
S0632,99dd4699-162e-4517-a58c-5e49a05699aa,09/12/2024,Pilot,Note knowledge believe miss ago assume.,FALSE
S0633,40b4f5cb-e4da-43ed-99c1-e5d6423dcff7,11/12/2024,Engineer,Explain week maintain clearly cost star relationship economy.,FALSE
S0633,9d81fc0d-4a36-419d-b443-6948d147c9ab,22/02/2025,Social Science,Cut sometimes attention draw too hard culture push exactly particularly group.,TRUE
S0633,dae1e829-6b75-4373-9d27-24295fd08f0b,06/01/2025,Scientist,Door word heart war peace something author appear fill center pick.,FALSE
S0633,37d88bec-2d6b-4f6f-beef-55f9b6be0b88,21/03/2025,Computer Science,Keep crime recent operation first thank wish none hold.,FALSE
S0633,52d05fff-670b-4d70-bde9-2d7e7bd66df8,20/01/2025,Social Science,Explain nature role trial fall small administration up it outside boy.,FALSE
S0633,413c7b1f-3470-4329-9019-aa943991427a,23/05/2025,Economics,Song young specific recent moment within return medical care him rock south recent.,TRUE
S0634,96534d0d-6ab4-4ca2-b51a-f5ca3b2f67b0,28/04/2025,Teacher,Real different into ask this ever hope relate nothing after according source power.,FALSE
S0634,f23f8d0f-b205-418d-8b98-fa8374c8b909,05/03/2025,Artist,Assume recognize shoulder director firm interview across name good military learn our.,TRUE
S0634,759a8efd-f3b6-4152-b6fb-8686be5919bf,04/03/2025,Engineer,Last toward onto set other issue cultural.,FALSE
S0634,d53a5af4-6bed-481a-864d-f72192f05983,25/12/2024,Math,Knowledge age certainly camera operation admit imagine.,TRUE
S0635,c7ed52f3-3961-40c9-a490-3b056d73db2d,31/01/2025,History,Across entire recently smile study everybody happy south candidate.,TRUE
S0635,8f9497f3-b8c9-4659-92be-91e91c3262a5,20/02/2025,Social Science,Chance no individual step strong keep.,TRUE
S0635,30635b0c-76d8-463d-b06b-119ffd42740c,23/02/2025,History,Central collection by plant board attorney store.,TRUE
S0636,4e51f7b8-643c-49f3-9b02-63e6c97b8f28,02/12/2024,History,Nearly receive program lay each event.,TRUE
S0636,8ac1a6f5-0149-4f6d-9870-cb568b312f1e,29/11/2024,Computer Science,Indicate religious effort weight back be bit fine church clearly bag since.,FALSE
S0636,5d8c3dd4-d18f-4bb2-9b12-f6ff8c4f059e,22/04/2025,Scientist,Return talk because place property degree improve without.,FALSE
S0637,7d17adb2-35fb-4760-a6ce-14353fcd335c,02/05/2025,Teacher,Industry anyone admit through fund test professional keep collection as half.,TRUE
S0637,d84d06d6-f17c-4f2b-bb88-23517e9e9543,09/12/2024,Lawyer,Common past brother half policy character.,TRUE
S0637,3d6b0a7a-7239-4160-b226-2ec1442af217,10/12/2024,English,Continue forward economy effort everything child.,TRUE
S0637,ad63ebef-1358-4615-a71c-95bbd584dec6,25/01/2025,Pilot,Laugh very east example move baby yard.,TRUE
S0637,967334f5-5252-4fb4-a52a-0086ced95c32,28/04/2025,Scientist,Treat require north travel area quite step rock party.,FALSE
S0637,22b4b007-6dff-4c01-8664-3f3a87ce45d3,09/03/2025,Artist,Already sense history guy manager store smile few all pick.,FALSE
S0638,44dd412e-db55-4b83-b403-874ee06b00c8,29/03/2025,Teacher,Character attack sport season city stay suddenly song.,TRUE
S0638,292e8208-084a-4f8f-b5c6-342ff34d87d3,25/03/2025,Computer Science,As important best bank seat itself take soon enough.,FALSE
S0638,122a95b3-397a-4fb2-aa86-c782b9e62012,29/04/2025,Teacher,Enjoy nice rule allow involve follow suffer stage writer.,TRUE
S0638,2876f069-8060-4fcc-b169-e7162e45eb36,05/03/2025,Engineer,Rich television control administration popular similar kitchen.,FALSE
S0638,6d9b4424-6cc2-4edc-a8ac-11af9c7e0a6c,12/01/2025,Social Science,Building article including director else wish us beautiful seek church cause.,TRUE
S0638,bd217714-5a8b-4fac-a1f2-249aa54b1228,27/03/2025,Engineer,Mean ball model task space direction until station rather often around risk.,TRUE
S0639,f22464e3-e6bc-46ba-9600-06c8cab6c2d9,30/12/2024,Engineer,Him front born indicate soldier himself lay well blood quickly about up determine.,TRUE
S0639,1c300251-6cdd-4c3d-a458-255d3541d7e3,03/01/2025,Entrepreneur,Watch responsibility police stage lose strategy resource quite quickly.,FALSE
S0639,c60d760a-e4c0-495e-b1b2-b37d4ab104cf,02/12/2024,Doctor,Require recognize place gas affect herself mission billion.,TRUE
S0639,34d0be13-216e-482f-aeee-2724085af81e,25/05/2025,Computer Science,Prove book table network item shake term skin increase reduce.,FALSE
S0639,9b3882ee-b985-4efc-abe5-1c07aaa9019b,14/05/2025,English,Wear another since nature few lay along far role there.,FALSE
S0640,21498c78-d849-4561-be51-814bec713753,30/12/2024,Artist,Drop feeling purpose surface close arrive put.,TRUE
S0640,3bee60a7-70f7-4679-97af-1a17857d970a,03/04/2025,Lawyer,Quite guess help job adult we case yeah.,TRUE
S0640,5cff0c79-7b25-43aa-9980-2578ec9874b4,16/03/2025,Math,Else explain anyone son summer Mr.,FALSE
S0640,a2c5013a-0c4d-47fb-bb28-dba409f7036a,18/04/2025,Science,Month produce type activity pretty national get stand nice.,TRUE
S0640,3f92f5f4-cd96-47af-9a88-b67836bb8266,29/03/2025,Math,Sometimes spring contain community strategy these police.,FALSE
S0640,0f184910-57eb-4075-b7b1-fa4562b2a071,13/02/2025,Teacher,Attention out test according center system discover five occur stuff theory.,TRUE
S0641,3333bae9-9881-4c63-9b40-96cc7f2162a3,10/02/2025,Economics,Say line place strategy its both act or rich stock.,FALSE
S0641,fb554f40-f320-481f-96e2-664b3ac0c7c8,01/02/2025,Teacher,Station size man mission responsibility eye perhaps amount human price stage term.,TRUE
S0641,a25493a1-40d5-45b1-bfa1-fa3609ed4e71,27/03/2025,Data Scientist,Send offer similar tax other name detail box drug yard.,FALSE
S0642,be0bc506-d8b5-4d46-a5f3-baa75e4c6d58,20/05/2025,Pilot,Eight for wife local produce note lay case mother town trip become song.,TRUE
S0642,73b8fcb1-e052-466d-9e10-f08fe02c7a97,25/01/2025,Artist,Boy expect along remain have wear sort.,FALSE
S0642,337e72db-e9aa-46de-b422-4021570aae8d,10/03/2025,Entrepreneur,Also that person interest rest hand trouble central artist.,FALSE
S0643,56b9306b-0284-4c0d-a775-c678ee6f395f,07/05/2025,Engineer,Economic point consider rest live glass president one sing analysis yet by.,TRUE
S0643,300eb481-278f-40b1-ab4c-3a35bb3a5570,26/01/2025,Lawyer,Little anything value any road its.,TRUE
S0643,e08a2039-ee40-4b81-8d63-00b145fbf6e4,18/12/2024,Computer Science,Affect area close job life exactly work.,TRUE
